2026-01-03 02:37:02.395 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 02:37:02.396 | INFO     | __main__:check_commands:136 - 📩 Telegram Message: From 8292485058 | Text: 🌐 ملخص السوق
2026-01-03 02:37:36.439 | INFO     | __main__:__init__:55 - Bot initialized in PAPER TRADING mode.
2026-01-03 02:37:36.441 | INFO     | __main__:run_loop:621 - Starting Async Main Loop...
2026-01-03 02:37:38.559 | INFO     | scanner:scan:231 - 📡 جاري رصد الفرص في 250 عملة...
2026-01-03 02:37:54.654 | INFO     | scanner:detect_whale_activity:62 - 🐋 Whale detected on TOMO/USDT! Volume: 134531.40 (Avg: 17581.84)
2026-01-03 02:38:25.563 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 02:38:25.564 | INFO     | __main__:check_commands:136 - 📩 Telegram Message: From 8292485058 | Text: 💎 تحليل عملة
2026-01-03 02:38:39.179 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 02:38:39.179 | INFO     | __main__:check_commands:136 - 📩 Telegram Message: From 8292485058 | Text: BTC
2026-01-03 02:42:38.648 | INFO     | scanner:scan:231 - 📡 جاري رصد الفرص في 250 عملة...
2026-01-03 02:42:52.878 | INFO     | scanner:detect_whale_activity:62 - 🐋 Whale detected on TOMO/USDT! Volume: 134531.40 (Avg: 17581.84)
2026-01-03 02:43:04.943 | ERROR    | scanner:get_deep_analysis:172 - Deep Analysis Error for AIXBT/USDT: binance GET https://api.binance.com/api/v3/klines?interval=15m&limit=50&symbol=AIXBTUSDT
2026-01-03 02:47:39.207 | INFO     | scanner:scan:231 - 📡 جاري رصد الفرص في 250 عملة...
2026-01-03 02:47:48.943 | INFO     | scanner:detect_whale_activity:62 - 🐋 Whale detected on NOT/USDT! Volume: 580541250.00 (Avg: 25951678.61)
2026-01-03 02:47:49.992 | INFO     | scanner:detect_whale_activity:62 - 🐋 Whale detected on TOMO/USDT! Volume: 134531.40 (Avg: 17581.84)
2026-01-03 02:47:50.533 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 02:47:50.533 | INFO     | __main__:check_commands:136 - 📩 Telegram Message: From 8292485058 | Text: 🗺️ خريطة السوق
2026-01-03 02:52:43.140 | INFO     | scanner:scan:231 - 📡 جاري رصد الفرص في 250 عملة...
2026-01-03 02:52:54.399 | INFO     | scanner:detect_whale_activity:62 - 🐋 Whale detected on TOMO/USDT! Volume: 134531.40 (Avg: 17581.84)
2026-01-03 02:52:55.474 | INFO     | scanner:detect_whale_activity:62 - 🐋 Whale detected on NOT/USDT! Volume: 228406035.00 (Avg: 67865953.84)
2026-01-03 03:00:13.569 | INFO     | __main__:__init__:57 - Bot initialized in PAPER TRADING mode.
2026-01-03 03:00:13.570 | INFO     | __main__:__init__:58 - 💎 Titanium Features Active: [Truth Engine] [Deep Analysis] [Auto-Charting] [Pattern Recognition]
2026-01-03 03:00:13.573 | INFO     | __main__:run_loop:648 - Starting Async Main Loop...
2026-01-03 03:00:16.249 | INFO     | scanner:scan:265 - 📡 جاري رصد الفرص في 250 عملة...
2026-01-03 03:00:29.705 | INFO     | scanner:detect_whale_activity:92 - 🐋 Whale detected on FTT/USDT! Volume: 125967.86 (Avg: 17945.56)
2026-01-03 03:00:30.782 | INFO     | scanner:detect_whale_activity:92 - 🐋 Whale detected on TOMO/USDT! Volume: 134531.40 (Avg: 17581.84)
2026-01-03 03:00:40.089 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 03:00:40.089 | INFO     | __main__:check_commands:139 - 📩 Telegram Message: From 8292485058 | Text: 📊 حالة البوت
2026-01-03 03:00:51.078 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 03:00:51.079 | INFO     | __main__:check_commands:139 - 📩 Telegram Message: From 8292485058 | Text: 🔍 فحص السوق
2026-01-03 03:00:51.232 | INFO     | scanner:scan:265 - 📡 جاري رصد الفرص في 250 عملة...
2026-01-03 03:02:27.627 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 03:02:27.628 | INFO     | __main__:check_commands:139 - 📩 Telegram Message: From 8292485058 | Text: 📉 الأكثر انخفاضاً
2026-01-03 03:02:43.442 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 03:02:43.442 | INFO     | __main__:check_commands:139 - 📩 Telegram Message: From 8292485058 | Text: 💎 تحليل عملة
